F_time,F_distance,F_load,F_quality,F_Reward,S_Reward,Algorithm
7.142857142857142,0.23437500000000006,0.0031837519701958714,0.575,1.4750223214285714,13.845000907933192,Random
5.154639175257732,0.1857585139318886,0.004712881677050207,0.8,1.299635504771632,19.761972986891934,Random
5.208333333333333,0.18927444794952683,0.0022475851432595746,0.35,1.0385686119873816,2.3942108944963048,Random
6.172839506172839,0.20066889632107027,0.003135907537526589,0.575,1.3210931500061933,13.466411462209955,Random
5.681818181818182,0.18750000000000003,0.0029740895825796573,0.575,1.2441477272727273,10.929083081825347,Random
5.813953488372093,0.19966722129783696,0.0023463112314923156,0.575,1.2670098285802731,13.53497472673683,Random
8.196721311475411,0.2678571428571429,0.0031050177956842354,0.575,1.641472482435597,17.19633012434897,Random
5.154639175257732,0.19261637239165322,0.002887787659410897,0.8,1.301349969386573,22.491782648406684,Random
5.952380952380952,0.19230769230769235,0.002933994099743799,0.575,1.2859340659340657,10.094616964904287,Random
5.747126436781609,0.18575851393188858,0.0028236622931169545,0.575,1.2535085940002135,11.079783373221245,Random
6.41025641025641,0.20338983050847456,0.0029383535728550033,0.575,1.35738591916558,12.530861263071154,Random
6.097560975609756,0.2061855670103093,0.0030033054550017506,0.575,1.3111805380940407,13.587311914610076,Random
5.555555555555555,0.19169329073482427,0.003925679419426598,0.35,1.0912566560170394,0.5442704939977688,Random
5.555555555555555,0.21699819168173584,0.0024872295970299056,0.35,1.0975828812537674,1.6958596918411608,Random
5.813953488372093,0.19900497512437806,0.0023378890793408704,0.575,1.2668442670369084,12.822336203249321,Random
8.196721311475411,0.2564102564102565,0.0034469099377285556,0.575,1.6386107608238756,14.307280601464987,Random
7.462686567164179,0.2654867256637168,0.003814621065357822,0.8,1.665774666490556,28.367658257528564,Random
5.319148936170213,0.20100502512562815,0.002766152069379104,0.35,1.058123596706939,2.1876765631407094,Random
9.615384615384617,0.3260869565217392,0.00508620710654509,0.575,1.8688294314381273,17.630533647729127,Random
5.434782608695652,0.21015761821366022,0.0021861006294874954,0.35,1.0777567958577627,5.202489657021704,Random
5.376344086021506,0.18489984591679506,0.00180702400094927,0.575,1.1976765743824247,9.395998668503776,Random
6.8493150684931505,0.2222222222222222,0.0033678116053977502,0.8,1.562952815829528,24.78915260006068,Random
5.555555555555555,0.20905923344947733,0.005036507084048053,0.575,1.2305981416957026,13.145631967013436,Random
5.1020408163265305,0.16973125884016974,0.002161450041246643,0.575,1.152738937159022,10.0398468506623,Random
5.681818181818182,0.18927444794952683,0.0024473696074509294,0.8,1.379591339260109,19.939393912070955,Random
5.952380952380952,0.18404907975460125,0.0025095158621038856,0.575,1.283869412795793,8.483743641755328,Random
6.944444444444444,0.23622047244094488,0.0026053487713507016,0.8,1.5807217847769026,26.3417737044562,Random
8.064516129032258,0.26315789473684204,0.003070992761627412,0.575,1.6204668930390493,17.473182154864197,Random
5.952380952380952,0.19108280254777069,0.0022910110337011685,0.8,1.4206278434940853,22.057087745084115,Random
5.617977528089887,0.17341040462427748,0.0023694139860712497,0.575,1.2310492303695524,6.955676335725437,Random
7.246376811594203,0.23483365949119378,0.0032701068320476266,0.35,1.3556649366119289,5.291851348992584,Random
5.747126436781609,0.20869565217391306,0.0035227747220363077,0.8,1.3942428785607195,23.65707500616512,Random
8.333333333333334,0.28037383177570097,0.0044027285804672306,0.8,1.8000934579439252,28.638940690519824,Random
