F_time,F_distance,F_load,F_quality,F_Reward,S_Reward,Algorithm
2.4752475247524752,0.06284367635506675,0.002394721910588058,0.39333333333333337,0.6229980478016379,32.35606433129395,Random
2.688172043010753,0.05961251862891207,0.0020908060737295456,0.545,0.7451289361088409,57.3223727183649,Random
2.032520325203252,0.06012024048096192,0.0025876967510746187,0.5233333333333333,0.6339081089007284,52.5473420090267,Random
1.7605633802816902,0.05233318796336677,0.0020829672189270755,0.48500000000000004,0.5681678040330953,36.96262795543405,Random
2.5,0.05927389478883675,0.0031513104879240554,0.5233333333333333,0.7038184736972092,53.92315586414275,Random
3.246753246753247,0.06942435637836275,0.00321777621659259,0.5133333333333335,0.8123690761075779,56.84053450500096,Random
2.242152466367713,0.061365379698286884,0.00438119517146109,0.4716666666666668,0.6346642148797288,41.417691998275274,Random
2.336448598130841,0.05794302269435055,0.002228232802933178,0.515,0.6739530453932138,48.60656967429645,Random
1.36986301369863,0.05381165919282511,0.001766511519791507,0.5383333333333334,0.5419323668530008,48.787186269765066,Random
2.347417840375587,0.0644468313641246,0.0018779847731320732,0.5316666666666668,0.6872243838973693,59.49734995761795,Random
2.242152466367713,0.05580097651708905,0.0015188393345495165,0.5066666666666667,0.6542731140844291,49.45265762171497,Random
2.232142857142857,0.05778954972309175,0.0019337612565140684,0.6733333333333335,0.7532688160022016,77.4112299596891,Random
2.1739130434782608,0.05401755570560432,0.0018863719441890524,0.4783333333333334,0.6265913454481402,40.642455635721205,Random
3.472222222222222,0.0709849157054126,0.0030493013431174385,0.5266666666666667,0.8545795622596863,61.18809939362822,Random
2.293577981651376,0.06436041834271923,0.0032987449796818467,0.525,0.6751268018333862,58.771057102268976,Random
2.4271844660194173,0.06509357200976403,0.0038727340469772026,0.4649999999999999,0.6593510629053535,43.921408034192616,Random
2.73224043715847,0.05816771691711101,0.002327558582870101,0.5899999999999999,0.7783779948030481,64.378477671186,Random
2.5510204081632653,0.05770617937004087,0.003890218724505954,0.45500000000000007,0.670079606067,38.56785272817172,Random
3.2679738562091503,0.06910452058738843,0.0034164282931053737,0.5383333333333334,0.8304722085782197,62.564615488960754,Random
2.7624309392265194,0.05970149253731343,0.0020939022224095304,0.5016666666666668,0.7302900140183064,46.65794453784703,Random
2.824858757062147,0.06172839506172839,0.0018012346651709293,0.5633333333333334,0.7771609123247543,61.934540303940786,Random
2.3809523809523814,0.05717008099094807,0.002431665308855533,0.6900000000000001,0.7854353773905942,82.34028830676365,Random
2.347417840375587,0.0572929100023872,0.002532276587208849,0.4450000000000001,0.6334359035569349,38.47865302284912,Random
2.793296089385475,0.06040775232821546,0.0020084320261154836,0.6116666666666667,0.801096351489875,69.87105675449035,Random
3.0120481927710845,0.06575342465753425,0.002011905467611522,0.7350000000000001,0.9092455850800463,97.81442484405095,Random
2.28310502283105,0.06482982171799027,0.0021213118583291784,0.5299999999999999,0.6766732088541549,57.90042250478428,Random
2.9069767441860463,0.06519967400162999,0.0025040547652581797,0.4800000000000001,0.7403464301283145,51.48491021604941,Random
1.976284584980237,0.06609749380335996,0.003088019686212955,0.5616666666666668,0.6499670611978756,64.2476460908463,Random
2.890173410404624,0.06597031335898845,0.001842699003949445,0.62,0.8220185899004406,75.8083293521267,Random
2.092050209205021,0.05526134008749713,0.003087460346349143,0.46333333333333343,0.6056228664026274,38.46252566346118,Random
1.838235294117647,0.06827880512091038,0.0021398208333479954,0.5316666666666667,0.6118049953978746,57.59198638463173,Random
2.242152466367713,0.06411969008816458,0.003912845529527893,0.6033333333333334,0.7143527924771982,69.32094375710946,Random
2.717391304347826,0.06281078251766553,0.0034826666951347585,0.62,0.7953113912815903,73.77908690605751,Random
2.1739130434782608,0.05985037406483791,0.003868102945050251,0.49333333333333346,0.6370495500379486,47.09715106940061,Random
2.5252525252525255,0.05423728813559322,0.001966458067938273,0.4066666666666667,0.6363472008217772,27.269115869517314,Random
2.100840336134454,0.05983545250560956,0.0025390833125214698,0.4800000000000001,0.6180849135465705,45.010806276406335,Random
3.205128205128205,0.06760563380281691,0.0021644970940983142,0.5850000000000001,0.848670639219935,70.27850847109357,Random
2.6041666666666665,0.05982053838484546,0.0021987901627137977,0.6816666666666668,0.8145801345962114,80.18757399975632,Random
3.3333333333333335,0.06597031335898844,0.0029447577006178035,0.62,0.888492578339747,72.83655380918884,Random
2.1834061135371177,0.06495263870094722,0.002802855602531112,0.505,0.6467490767058044,49.16717584604857,Random
1.8181818181818181,0.05512172714745062,0.0025860781339762657,0.5333333333333334,0.6065077045141354,48.913769898483885,Random
